Name,Gender,City,Frequency,Item,Spends
Priya,M,Delhi,Weekly,Chowmein,58
Nikhil,M,Ahmedabad,Weekly,Chowmein,84
Aman,F,Hyderabad,Once,Burger,10
Rahul,F,Pune,Monthly,Paneer,30
Ishaan,F,Delhi,Never,Roll,22
Sneha,F,Chennai,Never,Sandwich,19
Swati,F,Bangalore,Weekly,Vada,39
Simran,F,Kolkata,Weekly,Paneer,56
Kavya,M,Chennai,Daily,Chowmein,87
Saanvi,F,Ahmedabad,Weekly,Sandwich,75
Karan,M,Kolkata,Daily,Paneer,56
Kabir,M,Ahmedabad,Daily,Pizza,67
Manav,M,Pune,Weekly,Burger,70
Yash,M,Mumbai,Never,Samosa,51
Ragini,F,Delhi,Daily,Samosa,49
Vivek,M,Ahmedabad,Daily,Pizza,61
Sneha,M,Chennai,Weekly,Samosa,5
Radhika,F,Hyderabad,Once,Paneer,81
Harsh,F,Kolkata,Once,Vada,100
Abhay,F,Pune,Daily,Dosa,66
Swati,M,Mumbai,Never,Roll,58
Aisha,M,Delhi,Never,Dosa,71
Arjun,M,Bangalore,Monthly,Dosa,5
Nitin,M,Mumbai,Never,Burger,51
Arjun,M,Chennai,Daily,Burger,55
Vivek,M,Hyderabad,Monthly,Burger,9
Saanvi,F,Kolkata,Daily,Vada,37
Nikhil,F,Hyderabad,Monthly,Burger,43
Swati,F,Pune,Never,Vada,82
Ira,M,Mumbai,Weekly,Sandwich,63
Tanish,M,Kolkata,Once,Burger,60
Tanvi,M,Bangalore,Never,Paneer,6
Tanvi,F,Chennai,Daily,Paneer,97
Priya,M,Pune,Once,Burger,83
Ishaan,F,Kolkata,Never,Pizza,96
Om,F,Mumbai,Weekly,Burger,68
Ira,M,Hyderabad,Monthly,Dosa,40
Radhika,F,Ahmedabad,Monthly,Roll,35
Vivaan,M,Pune,Monthly,Samosa,54
Swati,M,Pune,Monthly,Pizza,98
Diya,M,Ahmedabad,Daily,Sandwich,36
Tara,M,Pune,Once,Dosa,67
Pooja,F,Pune,Monthly,Chowmein,58
Naira,F,Hyderabad,Daily,Burger,42
Aman,F,Kolkata,Monthly,Roll,74
Ishaan,M,Ahmedabad,Monthly,Burger,27
Kavya,F,Pune,Monthly,Sandwich,31
Aarav,M,Ahmedabad,Once,Roll,72
Ragini,F,Ahmedabad,Once,Roll,89
Vivek,F,Delhi,Once,Vada,86
Rohit,F,Hyderabad,Never,Dosa,39
Tanish,F,Chennai,Never,Roll,90
Saanvi,M,Pune,Once,Roll,32
Karan,M,Ahmedabad,Never,Chowmein,45
Arjun,F,Delhi,Weekly,Chowmein,65
Aryan,M,Pune,Weekly,Chowmein,95
Anaya,M,Pune,Weekly,Paneer,96
Dhruv,M,Mumbai,Weekly,Samosa,89
Aman,F,Pune,Monthly,Chowmein,54
Arjun,F,Ahmedabad,Daily,Pizza,77
Saanvi,M,Pune,Daily,Dosa,46
Kiara,F,Kolkata,Never,Roll,16
Ishaan,M,Delhi,Weekly,Dosa,39
Naira,M,Mumbai,Daily,Paneer,79
Dhruv,F,Ahmedabad,Daily,Chowmein,61
Aman,M,Hyderabad,Once,Chowmein,10
Yash,M,Bangalore,Once,Roll,19
Kabir,M,Kolkata,Monthly,Chowmein,13
Ishaan,F,Bangalore,Never,Sandwich,13
Harsh,M,Kolkata,Never,Vada,42
Siddharth,F,Pune,Weekly,Burger,81
Saanvi,M,Kolkata,Once,Pizza,64
Aditya,M,Pune,Daily,Pizza,90
Priya,F,Mumbai,Never,Chowmein,61
Meera,M,Hyderabad,Daily,Burger,90
Siddharth,F,Bangalore,Weekly,Roll,15
Kavya,M,Ahmedabad,Weekly,Vada,44
Nikhil,M,Kolkata,Never,Pizza,95
Dhruv,F,Mumbai,Monthly,Dosa,87
Vivaan,F,Delhi,Once,Pizza,97
Radhika,F,Chennai,Once,Vada,5
Tanvi,M,Kolkata,Monthly,Dosa,56
Tara,F,Delhi,Daily,Dosa,74
Siddharth,M,Bangalore,Once,Roll,73
Ishaan,M,Chennai,Once,Sandwich,97
Naira,F,Kolkata,Daily,Vada,58
Kiara,F,Mumbai,Once,Pizza,6
Meera,F,Delhi,Daily,Sandwich,23
Dhruv,F,Pune,Once,Pizza,37
Kiara,M,Chennai,Once,Samosa,18
Aman,F,Pune,Never,Vada,39
Abhay,M,Ahmedabad,Daily,Sandwich,79
Om,M,Hyderabad,Daily,Chowmein,7
Naira,F,Kolkata,Never,Sandwich,100
Kiara,M,Pune,Daily,Pizza,58
Radhika,M,Ahmedabad,Monthly,Paneer,71
Harsh,M,Ahmedabad,Once,Burger,24
Simran,M,Bangalore,Monthly,Pizza,7
Arjun,M,Pune,Once,Vada,28
Vivek,M,Chennai,Once,Burger,21
Yash,M,Hyderabad,Weekly,Chowmein,17
Karan,M,Kolkata,Never,Chowmein,48
Ragini,M,Pune,Daily,Chowmein,6
Reyansh,F,Hyderabad,Once,Chowmein,74
Tanvi,F,Chennai,Monthly,Sandwich,76
Manav,M,Hyderabad,Daily,Burger,22
Aryan,M,Chennai,Never,Paneer,46
Nitin,M,Bangalore,Never,Samosa,17
Karan,F,Ahmedabad,Never,Samosa,77
Aman,F,Bangalore,Daily,Paneer,10
Reyansh,F,Bangalore,Monthly,Pizza,41
Rohit,M,Mumbai,Monthly,Burger,85
Rhea,M,Bangalore,Once,Samosa,20
Karan,F,Bangalore,Once,Samosa,29
Naira,F,Hyderabad,Monthly,Chowmein,98
Diya,M,Chennai,Weekly,Samosa,86
Vivaan,F,Mumbai,Weekly,Paneer,19
Simran,F,Chennai,Monthly,Samosa,54
Om,M,Delhi,Weekly,Burger,15
Siddharth,F,Kolkata,Never,Dosa,48
Vivek,F,Bangalore,Never,Paneer,90
Pooja,M,Ahmedabad,Once,Pizza,28
Tara,F,Bangalore,Daily,Pizza,82
Dhruv,M,Pune,Never,Burger,55
Dhruv,F,Kolkata,Daily,Burger,52
Abhay,F,Mumbai,Weekly,Sandwich,100
Ira,M,Kolkata,Weekly,Sandwich,31
Arjun,F,Chennai,Once,Vada,66
Harsh,F,Ahmedabad,Monthly,Paneer,78
Rahul,F,Ahmedabad,Monthly,Chowmein,6
Aryan,M,Hyderabad,Once,Burger,48
Rhea,M,Delhi,Never,Pizza,27
Aman,M,Hyderabad,Never,Samosa,23
Harsh,F,Kolkata,Monthly,Dosa,34
Diya,M,Kolkata,Monthly,Dosa,41
Rhea,F,Bangalore,Monthly,Pizza,77
Tara,M,Pune,Monthly,Burger,53
Meera,F,Ahmedabad,Never,Dosa,25
Siddharth,F,Hyderabad,Daily,Samosa,49
Kavya,F,Ahmedabad,Never,Chowmein,51
Shreya,M,Bangalore,Daily,Pizza,46
Aman,M,Kolkata,Never,Sandwich,48
Vivek,F,Chennai,Never,Chowmein,25
Reyansh,F,Mumbai,Weekly,Dosa,58
Rahul,M,Kolkata,Daily,Vada,93
Neha,M,Mumbai,Never,Paneer,11
Om,M,Mumbai,Monthly,Roll,99
Diya,F,Kolkata,Monthly,Samosa,53
Karan,M,Hyderabad,Monthly,Dosa,78
Arjun,M,Chennai,Monthly,Vada,14
Shreya,F,Chennai,Weekly,Vada,58
Saanvi,F,Chennai,Daily,Sandwich,95
Reyansh,M,Kolkata,Weekly,Paneer,60
Karan,F,Delhi,Monthly,Sandwich,6
Simran,F,Bangalore,Weekly,Sandwich,43
Saanvi,M,Mumbai,Never,Samosa,15
Rhea,F,Chennai,Never,Paneer,90
Kabir,M,Delhi,Never,Paneer,97
Kabir,F,Chennai,Never,Samosa,90
Aditya,M,Bangalore,Never,Samosa,97
Vivek,M,Chennai,Monthly,Sandwich,22
Nikhil,M,Bangalore,Once,Pizza,17
Rahul,F,Chennai,Never,Chowmein,59
Om,F,Delhi,Never,Vada,82
Rhea,F,Mumbai,Daily,Pizza,21
Vivaan,F,Chennai,Never,Samosa,98
Saanvi,M,Kolkata,Never,Vada,54
Vivek,F,Kolkata,Daily,Sandwich,26
Diya,F,Ahmedabad,Weekly,Samosa,13
Nitin,F,Ahmedabad,Once,Vada,26
Reyansh,F,Kolkata,Daily,Burger,38
Om,M,Hyderabad,Never,Sandwich,8
Kavya,F,Bangalore,Never,Paneer,76
Rahul,F,Chennai,Monthly,Pizza,71
Nitin,M,Mumbai,Weekly,Vada,5
Simran,M,Mumbai,Once,Roll,85
Aryan,F,Hyderabad,Daily,Burger,6
Swati,M,Hyderabad,Never,Dosa,52
Neha,M,Kolkata,Once,Pizza,83
Arjun,F,Chennai,Once,Burger,26
Ishaan,F,Hyderabad,Weekly,Burger,80
Kabir,M,Pune,Never,Dosa,95
Shreya,F,Kolkata,Once,Roll,27
Tanvi,M,Hyderabad,Weekly,Chowmein,100
Reyansh,M,Bangalore,Weekly,Burger,58
Pooja,F,Delhi,Daily,Vada,94
Aman,M,Delhi,Once,Dosa,42
Rhea,F,Chennai,Never,Roll,8
Rahul,M,Pune,Once,Paneer,90
Kabir,F,Pune,Monthly,Vada,60
Aarav,M,Pune,Weekly,Vada,11
Kabir,M,Mumbai,Daily,Burger,74
Manav,F,Hyderabad,Once,Sandwich,43
Sneha,M,Ahmedabad,Monthly,Sandwich,51
Aryan,F,Bangalore,Never,Pizza,8
Naira,F,Delhi,Weekly,Pizza,73
Rohit,F,Hyderabad,Never,Samosa,63
Vivek,F,Ahmedabad,Never,Roll,8
Kriti,F,Hyderabad,Daily,Paneer,43
Diya,M,Kolkata,Monthly,Sandwich,100
Tanish,F,Kolkata,Once,Dosa,14
Yash,M,Bangalore,Weekly,Paneer,45
Aditya,F,Bangalore,Daily,Dosa,34
Manav,F,Pune,Once,Dosa,84
Swati,F,Ahmedabad,Never,Chowmein,45
Swati,F,Chennai,Monthly,Vada,51
Aisha,F,Chennai,Never,Dosa,97
Vivaan,F,Hyderabad,Monthly,Dosa,20
Harsh,F,Pune,Monthly,Burger,29
Yash,F,Kolkata,Once,Paneer,15
Priya,M,Pune,Monthly,Sandwich,91
Diya,M,Hyderabad,Once,Dosa,58
Swati,M,Delhi,Never,Chowmein,10
Diya,F,Hyderabad,Once,Vada,88
Priya,M,Mumbai,Monthly,Roll,26
Kriti,F,Chennai,Once,Chowmein,29
Manav,M,Bangalore,Once,Dosa,22
Rhea,F,Bangalore,Weekly,Dosa,84
Diya,M,Hyderabad,Never,Pizza,75
Priya,F,Ahmedabad,Daily,Samosa,9
Kiara,M,Bangalore,Daily,Paneer,76
Om,F,Ahmedabad,Daily,Pizza,63
Ishaan,F,Bangalore,Daily,Dosa,60
Tanvi,M,Mumbai,Monthly,Vada,14
Aisha,F,Ahmedabad,Weekly,Sandwich,69
Diya,F,Ahmedabad,Once,Dosa,40
Kabir,M,Bangalore,Weekly,Sandwich,58
Aryan,M,Pune,Never,Pizza,46
Swati,M,Chennai,Monthly,Roll,24
Rahul,M,Bangalore,Once,Chowmein,11
Aman,F,Pune,Daily,Samosa,84
Sneha,F,Kolkata,Monthly,Chowmein,38
Manav,M,Kolkata,Weekly,Vada,8
Pooja,F,Chennai,Daily,Burger,45
Dhruv,F,Ahmedabad,Weekly,Samosa,75
Dhruv,M,Mumbai,Monthly,Dosa,32
Karan,F,Chennai,Never,Chowmein,35
Reyansh,F,Chennai,Once,Roll,43
Siddharth,F,Delhi,Monthly,Chowmein,48
Harsh,F,Mumbai,Monthly,Sandwich,15
Karan,M,Kolkata,Daily,Burger,78
Ira,F,Hyderabad,Daily,Sandwich,11
Saanvi,F,Kolkata,Weekly,Roll,76
Neha,F,Chennai,Once,Roll,47
Sneha,F,Hyderabad,Monthly,Chowmein,11
Kriti,M,Kolkata,Monthly,Chowmein,16
Tanish,F,Pune,Daily,Chowmein,64
Aarav,M,Ahmedabad,Monthly,Roll,72
Ishaan,M,Delhi,Monthly,Paneer,43
Aditya,F,Ahmedabad,Once,Samosa,95
Nikhil,M,Ahmedabad,Never,Vada,70
Aditya,F,Hyderabad,Monthly,Samosa,32
Kabir,M,Mumbai,Once,Samosa,83
Tanvi,F,Delhi,Monthly,Sandwich,98
Aisha,F,Delhi,Weekly,Roll,49
Anaya,F,Mumbai,Once,Roll,51
Aryan,M,Bangalore,Weekly,Chowmein,6
Karan,M,Bangalore,Never,Vada,57
Tara,M,Kolkata,Weekly,Samosa,48
Tara,F,Pune,Once,Sandwich,12
Nikhil,M,Delhi,Daily,Samosa,70
Naira,M,Mumbai,Weekly,Roll,7
Simran,M,Bangalore,Monthly,Roll,81
Pooja,M,Hyderabad,Monthly,Burger,97
Kabir,M,Ahmedabad,Weekly,Paneer,22
Kabir,M,Hyderabad,Daily,Pizza,15
Radhika,M,Delhi,Daily,Chowmein,28
Diya,M,Bangalore,Monthly,Dosa,34
Saanvi,F,Hyderabad,Daily,Paneer,47
Om,M,Pune,Once,Dosa,14
Karan,F,Delhi,Once,Chowmein,85
Aarav,M,Ahmedabad,Weekly,Vada,92
Meera,M,Kolkata,Daily,Paneer,6
Sneha,F,Delhi,Never,Burger,24
Dhruv,F,Pune,Never,Sandwich,74
Dhruv,M,Ahmedabad,Monthly,Pizza,15
Rohit,F,Pune,Once,Samosa,86
Nikhil,M,Mumbai,Never,Dosa,23
Karan,M,Chennai,Once,Vada,9
Kavya,F,Hyderabad,Weekly,Pizza,28
Tara,F,Pune,Daily,Sandwich,41
Ragini,M,Hyderabad,Never,Pizza,28
Reyansh,F,Bangalore,Once,Samosa,74
Rhea,M,Delhi,Once,Dosa,56
Nitin,M,Pune,Never,Roll,52
Ira,F,Kolkata,Never,Dosa,56
Meera,F,Pune,Never,Roll,87
Shreya,M,Bangalore,Daily,Burger,54
Shreya,M,Kolkata,Daily,Vada,36
Karan,F,Mumbai,Daily,Dosa,22
Vivek,M,Kolkata,Monthly,Sandwich,17
Neha,F,Ahmedabad,Monthly,Burger,5
Swati,F,Ahmedabad,Once,Burger,98
Ishaan,F,Kolkata,Weekly,Pizza,95
Diya,F,Hyderabad,Weekly,Pizza,40
Pooja,F,Bangalore,Once,Vada,26
Ishaan,F,Pune,Once,Dosa,93
Anaya,F,Hyderabad,Never,Pizza,26
Reyansh,F,Kolkata,Weekly,Dosa,70
Radhika,M,Kolkata,Never,Pizza,26
Manav,M,Chennai,Weekly,Burger,74
Siddharth,F,Delhi,Never,Samosa,95
Siddharth,M,Ahmedabad,Monthly,Pizza,53
Radhika,F,Pune,Once,Sandwich,10
Aman,F,Bangalore,Never,Sandwich,94
Tanvi,M,Kolkata,Daily,Paneer,95
Kiara,F,Pune,Once,Vada,76
Aditya,M,Pune,Monthly,Roll,97
Ishaan,M,Ahmedabad,Never,Chowmein,88
Radhika,M,Hyderabad,Once,Chowmein,25
Kriti,M,Pune,Weekly,Pizza,8
Ira,M,Hyderabad,Daily,Pizza,78
Dhruv,F,Ahmedabad,Daily,Sandwich,40
Siddharth,M,Pune,Monthly,Sandwich,29
Naira,M,Delhi,Once,Roll,78
Aarav,F,Bangalore,Weekly,Vada,100
Kriti,M,Mumbai,Daily,Samosa,8
Aman,F,Kolkata,Never,Samosa,75
Kriti,F,Ahmedabad,Once,Chowmein,51
Kabir,M,Pune,Daily,Pizza,72
Anaya,M,Ahmedabad,Weekly,Roll,48
Aarav,M,Mumbai,Daily,Samosa,53
Om,M,Pune,Daily,Pizza,36
Karan,F,Bangalore,Daily,Samosa,91
Priya,M,Mumbai,Once,Chowmein,57
Priya,M,Delhi,Daily,Roll,100
Naira,F,Pune,Once,Samosa,25
Abhay,M,Hyderabad,Once,Paneer,39
Reyansh,F,Kolkata,Monthly,Burger,23
Manav,M,Bangalore,Once,Pizza,74
Harsh,M,Ahmedabad,Never,Roll,19
Manav,F,Mumbai,Never,Paneer,53
Ragini,F,Pune,Weekly,Chowmein,15
Kavya,F,Pune,Daily,Vada,20
Nitin,F,Pune,Once,Burger,64
Simran,F,Kolkata,Monthly,Samosa,87
Reyansh,F,Pune,Never,Vada,86
Shreya,M,Hyderabad,Never,Vada,53
Ragini,F,Bangalore,Daily,Dosa,17
Aisha,M,Delhi,Daily,Vada,23
Manav,F,Ahmedabad,Monthly,Vada,47
Karan,M,Hyderabad,Monthly,Pizza,45
Arjun,F,Ahmedabad,Weekly,Dosa,66
Tara,F,Chennai,Weekly,Paneer,77
Kriti,F,Kolkata,Monthly,Sandwich,100
Tanvi,M,Chennai,Never,Paneer,26
Anaya,F,Bangalore,Weekly,Chowmein,77
Harsh,M,Kolkata,Daily,Vada,32
Abhay,M,Hyderabad,Daily,Paneer,17
Ragini,M,Hyderabad,Weekly,Paneer,92
Kriti,M,Bangalore,Monthly,Samosa,95
Simran,F,Ahmedabad,Never,Vada,89
Simran,F,Delhi,Never,Chowmein,9
Diya,M,Bangalore,Once,Paneer,74
Naira,M,Ahmedabad,Monthly,Sandwich,29
Tanish,F,Chennai,Monthly,Roll,89
Tanish,M,Kolkata,Never,Roll,38
Harsh,M,Hyderabad,Once,Roll,26
Vivek,M,Delhi,Once,Paneer,27
Sneha,M,Hyderabad,Once,Burger,14
Sneha,F,Mumbai,Once,Paneer,63
Sneha,M,Mumbai,Monthly,Vada,58
Ishaan,F,Delhi,Once,Sandwich,62
Tara,F,Hyderabad,Weekly,Chowmein,55
Rohit,M,Mumbai,Once,Chowmein,100
Rhea,M,Bangalore,Monthly,Sandwich,19
Radhika,F,Kolkata,Weekly,Burger,66
Swati,F,Mumbai,Daily,Dosa,85
Abhay,M,Delhi,Daily,Samosa,65
Kiara,F,Pune,Weekly,Dosa,65
Rohit,F,Bangalore,Never,Vada,44
Naira,M,Hyderabad,Never,Samosa,24
Om,M,Kolkata,Never,Sandwich,88
Aarav,F,Bangalore,Once,Samosa,48
Kavya,F,Bangalore,Daily,Paneer,14
Rhea,F,Pune,Weekly,Burger,55
Reyansh,F,Mumbai,Never,Dosa,77
Pooja,F,Pune,Daily,Pizza,92
Tanish,M,Mumbai,Monthly,Sandwich,52
Kriti,F,Chennai,Weekly,Vada,8
Sneha,M,Kolkata,Daily,Samosa,53
Nikhil,M,Delhi,Never,Paneer,77
Reyansh,M,Ahmedabad,Never,Sandwich,21
Yash,M,Mumbai,Daily,Roll,80
Priya,F,Ahmedabad,Never,Pizza,43
Anaya,F,Kolkata,Daily,Sandwich,7
Simran,F,Delhi,Weekly,Paneer,21
Nikhil,M,Kolkata,Monthly,Dosa,52
Vivaan,F,Ahmedabad,Weekly,Roll,59
Nikhil,M,Kolkata,Never,Pizza,38
Kavya,M,Hyderabad,Monthly,Samosa,85
Aditya,M,Kolkata,Weekly,Pizza,38
Kiara,F,Hyderabad,Once,Samosa,28
Aditya,M,Kolkata,Daily,Chowmein,85
Anaya,M,Pune,Once,Vada,78
Om,F,Chennai,Weekly,Chowmein,83
Shreya,M,Pune,Daily,Paneer,100
Priya,M,Pune,Never,Dosa,46
Rahul,F,Pune,Weekly,Pizza,95
Abhay,M,Kolkata,Weekly,Chowmein,61
Aryan,F,Chennai,Monthly,Vada,76
Vivek,M,Chennai,Once,Burger,49
Radhika,M,Delhi,Once,Vada,70
Simran,F,Mumbai,Weekly,Paneer,28
Aman,M,Ahmedabad,Monthly,Paneer,7
Tanish,M,Pune,Daily,Roll,73
Neha,F,Bangalore,Once,Samosa,62
Meera,F,Pune,Weekly,Burger,7
Kabir,F,Pune,Weekly,Pizza,25
Arjun,F,Pune,Daily,Chowmein,54
Rahul,M,Pune,Weekly,Dosa,80
Naira,M,Ahmedabad,Daily,Vada,36
Nitin,F,Hyderabad,Never,Burger,88
Nikhil,F,Mumbai,Monthly,Chowmein,40
Kriti,F,Chennai,Never,Roll,39
Yash,F,Pune,Daily,Chowmein,7
Arjun,F,Delhi,Daily,Burger,88
Nikhil,M,Kolkata,Weekly,Paneer,83
Radhika,F,Hyderabad,Daily,Pizza,53
Aryan,F,Kolkata,Never,Dosa,95
Naira,M,Delhi,Monthly,Vada,81
Abhay,M,Delhi,Once,Burger,33
Yash,F,Ahmedabad,Daily,Pizza,32
Reyansh,M,Delhi,Weekly,Burger,68
Simran,F,Ahmedabad,Daily,Vada,95
Nikhil,M,Mumbai,Once,Sandwich,27
Aditya,F,Pune,Once,Vada,38
Ishaan,M,Ahmedabad,Weekly,Roll,32
Radhika,M,Kolkata,Once,Dosa,70
Swati,F,Mumbai,Once,Burger,24
Pooja,F,Chennai,Never,Samosa,93
Yash,F,Kolkata,Never,Samosa,43
Rohit,M,Kolkata,Weekly,Sandwich,71
Siddharth,M,Chennai,Monthly,Pizza,87
Nikhil,F,Kolkata,Weekly,Samosa,32
Pooja,F,Mumbai,Never,Pizza,15
Rahul,F,Mumbai,Never,Burger,60
Radhika,M,Pune,Once,Paneer,88
Pooja,M,Ahmedabad,Once,Pizza,39
Aarav,F,Bangalore,Daily,Dosa,13
Abhay,M,Kolkata,Monthly,Pizza,59
Ragini,M,Chennai,Monthly,Pizza,56
Nitin,M,Kolkata,Never,Dosa,64
Siddharth,F,Ahmedabad,Monthly,Samosa,64
Rohit,M,Delhi,Daily,Sandwich,37
Reyansh,M,Hyderabad,Once,Roll,100
Vivek,F,Bangalore,Weekly,Sandwich,88
Manav,M,Bangalore,Once,Vada,37
Diya,M,Mumbai,Daily,Chowmein,46
Kiara,M,Delhi,Once,Samosa,91
Radhika,M,Kolkata,Weekly,Dosa,95
Shreya,M,Delhi,Never,Paneer,9
Anaya,M,Delhi,Never,Burger,71
Rohit,F,Chennai,Daily,Roll,92
Rhea,F,Bangalore,Once,Pizza,63
Rohit,M,Kolkata,Never,Paneer,44
Reyansh,F,Pune,Never,Chowmein,92
Simran,M,Mumbai,Monthly,Burger,27
Kriti,F,Kolkata,Once,Chowmein,8
Aditya,F,Bangalore,Once,Dosa,12
Rahul,F,Bangalore,Weekly,Paneer,88
Aarav,F,Chennai,Once,Vada,59
Sneha,M,Pune,Weekly,Sandwich,54
Aarav,F,Hyderabad,Monthly,Pizza,58
Shreya,F,Hyderabad,Daily,Roll,5
Vivaan,M,Mumbai,Never,Paneer,70
Ragini,F,Ahmedabad,Once,Pizza,35
Neha,F,Mumbai,Never,Burger,50
Kavya,F,Hyderabad,Once,Roll,47
Dhruv,F,Ahmedabad,Weekly,Dosa,80
Nikhil,M,Mumbai,Once,Samosa,6
Tara,M,Mumbai,Never,Roll,80
Om,M,Pune,Daily,Samosa,15
Radhika,F,Pune,Daily,Burger,57
Tanvi,F,Bangalore,Weekly,Sandwich,26
Swati,F,Hyderabad,Monthly,Burger,97
Kabir,M,Bangalore,Weekly,Roll,28
Om,M,Delhi,Weekly,Chowmein,42
Pooja,M,Chennai,Daily,Sandwich,73
Radhika,M,Delhi,Never,Sandwich,75
Shreya,F,Ahmedabad,Daily,Chowmein,8
Ira,F,Kolkata,Monthly,Chowmein,84
Dhruv,F,Chennai,Daily,Chowmein,39
Ishaan,F,Mumbai,Weekly,Samosa,86
Neha,M,Kolkata,Never,Paneer,81
Manav,M,Chennai,Never,Samosa,7
Kiara,M,Ahmedabad,Daily,Burger,23
Aman,F,Kolkata,Once,Samosa,26
Vivek,M,Ahmedabad,Daily,Burger,63
Yash,F,Kolkata,Monthly,Chowmein,28
Aryan,F,Mumbai,Weekly,Vada,66
Vivaan,F,Delhi,Weekly,Pizza,71
Manav,F,Ahmedabad,Never,Samosa,62
Saanvi,F,Hyderabad,Daily,Samosa,16
Tanish,M,Ahmedabad,Daily,Burger,84
Rahul,M,Ahmedabad,Daily,Chowmein,50
Dhruv,F,Pune,Never,Roll,92
Arjun,M,Ahmedabad,Daily,Paneer,21
Aman,F,Hyderabad,Monthly,Pizza,7
Kriti,M,Mumbai,Never,Samosa,8
Rohit,M,Ahmedabad,Weekly,Burger,85
Aditya,F,Pune,Daily,Chowmein,76
Aman,F,Hyderabad,Never,Samosa,49
Rahul,M,Chennai,Once,Dosa,77
Kabir,F,Chennai,Once,Roll,19
Tanish,F,Mumbai,Never,Samosa,91
Tanvi,F,Delhi,Daily,Chowmein,16
Aman,M,Delhi,Never,Dosa,42
Neha,M,Kolkata,Monthly,Dosa,96
Simran,F,Ahmedabad,Weekly,Pizza,12
Karan,M,Pune,Monthly,Vada,77
Manav,M,Chennai,Weekly,Pizza,72
Karan,M,Pune,Once,Paneer,53
Kavya,M,Mumbai,Monthly,Burger,51
Priya,M,Delhi,Weekly,Burger,41
Kabir,F,Mumbai,Daily,Sandwich,55
Siddharth,M,Mumbai,Weekly,Roll,60
Karan,F,Mumbai,Monthly,Vada,9
Neha,M,Chennai,Never,Sandwich,98
Neha,M,Pune,Monthly,Pizza,38
Om,F,Mumbai,Once,Samosa,89
Kriti,F,Bangalore,Daily,Roll,9
Saanvi,F,Bangalore,Once,Vada,49
Aarav,F,Ahmedabad,Monthly,Pizza,80
Kabir,F,Kolkata,Once,Chowmein,58
Ragini,M,Bangalore,Weekly,Pizza,90
Naira,M,Hyderabad,Never,Roll,58
Pooja,M,Chennai,Once,Dosa,95
Harsh,F,Kolkata,Monthly,Pizza,17
Abhay,F,Mumbai,Once,Chowmein,58
Diya,M,Chennai,Once,Pizza,16
Simran,F,Kolkata,Never,Paneer,8
Yash,M,Chennai,Monthly,Pizza,70
Dhruv,M,Pune,Monthly,Samosa,47
Aarav,F,Mumbai,Daily,Burger,44
Kriti,F,Ahmedabad,Daily,Dosa,35
Kabir,F,Delhi,Daily,Samosa,82
Aman,F,Ahmedabad,Daily,Burger,70
Simran,M,Bangalore,Once,Samosa,95
Aryan,F,Chennai,Monthly,Samosa,30
Ira,F,Mumbai,Daily,Roll,80
Aarav,F,Pune,Weekly,Burger,44
Meera,M,Delhi,Daily,Samosa,42
Vivaan,M,Kolkata,Once,Vada,17
Radhika,M,Pune,Monthly,Paneer,24
Priya,M,Hyderabad,Weekly,Samosa,79
Aarav,M,Ahmedabad,Weekly,Samosa,63
Shreya,F,Hyderabad,Monthly,Sandwich,95
Aisha,M,Mumbai,Monthly,Dosa,67
Karan,F,Ahmedabad,Weekly,Burger,22
Vivek,M,Kolkata,Weekly,Samosa,55
Vivek,F,Chennai,Weekly,Chowmein,31
Ragini,M,Delhi,Daily,Sandwich,98
Tanvi,F,Ahmedabad,Once,Roll,43
Dhruv,F,Kolkata,Never,Sandwich,23
Ira,M,Chennai,Monthly,Vada,15
Neha,M,Kolkata,Daily,Pizza,93
Aman,M,Hyderabad,Monthly,Sandwich,57
Rohit,M,Hyderabad,Never,Chowmein,56
Arjun,F,Hyderabad,Monthly,Sandwich,16
Aisha,F,Chennai,Weekly,Burger,5
Simran,M,Ahmedabad,Never,Samosa,13
Aarav,M,Mumbai,Weekly,Pizza,78
Manav,M,Bangalore,Weekly,Pizza,100
Meera,F,Hyderabad,Monthly,Vada,24
Aisha,M,Delhi,Monthly,Vada,73
Rhea,M,Mumbai,Monthly,Samosa,49
Kavya,F,Hyderabad,Weekly,Paneer,44
Shreya,F,Pune,Monthly,Paneer,94
Aryan,F,Mumbai,Once,Roll,55
Reyansh,F,Chennai,Once,Samosa,100
Aryan,F,Chennai,Weekly,Dosa,71
Saanvi,M,Delhi,Once,Roll,27
Aarav,F,Kolkata,Once,Samosa,36
Saanvi,M,Delhi,Never,Burger,53
Dhruv,M,Bangalore,Weekly,Dosa,41
Abhay,M,Pune,Never,Roll,83
Swati,M,Hyderabad,Once,Pizza,96
Kiara,F,Bangalore,Monthly,Samosa,94
Shreya,F,Bangalore,Once,Paneer,63
Aman,M,Chennai,Once,Paneer,61
Shreya,M,Kolkata,Weekly,Chowmein,45
Diya,F,Mumbai,Daily,Sandwich,95
Naira,M,Pune,Daily,Roll,33
Saanvi,F,Hyderabad,Daily,Dosa,20
Tanvi,F,Delhi,Never,Vada,69
Reyansh,F,Delhi,Monthly,Vada,32
Shreya,F,Hyderabad,Weekly,Vada,93
Ira,M,Ahmedabad,Weekly,Roll,67
Aditya,F,Hyderabad,Monthly,Dosa,85
Ishaan,M,Kolkata,Monthly,Burger,60
Aisha,M,Chennai,Once,Vada,92
